customer_id,segment_true,age,gender,income,region,tenure_years,checking_balance,savings_balance,money_market_balance,cd_balance,mortgage_balance,heloc_balance,auto_loan_balance,personal_loan_balance,credit_card_balance,credit_card_limit,credit_utilization,investment_balance,total_deposits,total_lending,total_relationship_value,product_count,monthly_transactions,avg_transaction_amount,recency_days,branch_visits_monthly,call_center_monthly,digital_score,monthly_logins,mobile_pct,features_adopted,monthly_revenue,annual_revenue,churn_probability,life_stage
B000474,Digital Enthusiasts,22,F,99355,Northeast,1.1,11600.65,12739.04,0.0,0.0,0.0,0.0,0.0,21673.0,0.0,0.0,0.0,0.0,24339.69,21673.0,46012.69,3,92,41.75,0,1,2,97.4,32,100.0,12,127.87,1534.44,0.0763,Peak Earning
B000475,Mature Traditionalists,55,M,64533,Southeast,30.7,17936.5,60297.6,0.0,0.0,0.0,0.0,0.0,0.0,2890.51,21098.64,0.137,427255.13,78234.1,2890.51,508379.74,4,16,185.55,13,4,2,23.2,3,23.2,1,188.5,2262.0,0.0728,Peak Earning
B000476,Established Families,43,M,144705,Southwest,7.7,18236.59,4857.08,0.0,0.0,0.0,0.0,10497.06,0.0,10495.85,21420.11,0.49,0.0,23093.67,20992.91,44086.58,4,61,92.07,19,2,0,47.5,14,46.4,5,147.25,1767.0,0.074,Pre-Retirement
B000477,Young Professionals,31,M,52371,Northeast,2.7,3667.46,3899.63,504.97,0.0,0.0,0.0,0.0,10398.76,2393.91,8033.26,0.298,0.0,8072.06,12792.67,20864.73,5,78,29.97,33,1,1,96.3,27,80.4,11,78.36,940.32,0.0974,Peak Earning
B000478,Mature Traditionalists,67,F,66039,Southeast,15.9,37672.01,88154.93,0.0,0.0,0.0,0.0,0.0,0.0,2548.11,20716.37,0.123,477298.35,125826.94,2548.11,605673.4,4,23,82.9,11,2,0,34.8,5,21.5,4,298.13,3577.56,0.0198,Peak Earning
B000479,Small Business Owners,42,F,143297,Southeast,13.6,56640.6,30030.77,0.0,0.0,0.0,0.0,15201.82,0.0,3216.92,5517.88,0.583,0.0,86671.37,18418.74,105090.11,4,130,57.93,8,2,1,51.4,13,27.6,7,240.26,2883.12,0.0389,Building
B000480,Young Professionals,33,F,68542,Northeast,2.6,9187.04,1135.85,0.0,0.0,0.0,0.0,0.0,15173.32,2227.64,8502.43,0.262,0.0,10322.89,17400.96,27723.85,4,37,98.31,11,1,1,72.4,25,64.6,8,102.08,1224.96,0.1515,Pre-Retirement
B000481,Digital Enthusiasts,27,M,65753,Southeast,3.6,14089.34,13826.62,0.0,0.0,414651.59,0.0,0.0,0.0,9266.21,17287.71,0.536,343109.7,27915.96,423917.8,794943.46,5,58,44.12,6,1,1,99.4,33,85.2,11,551.12,6613.44,0.1142,Starting Out
B000482,Mature Traditionalists,69,F,75803,Southeast,20.7,11088.36,45524.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289062.07,56612.37,0.0,345674.44,3,15,256.08,18,6,1,10.2,0,0.0,1,107.94,1295.28,0.0679,Pre-Retirement
B000483,Digital Enthusiasts,33,F,109969,Northeast,5.2,8569.0,3062.22,0.0,0.0,0.0,0.0,0.0,0.0,10562.46,25451.72,0.415,0.0,11631.22,10562.46,22193.68,3,111,64.85,8,1,0,89.4,37,88.1,11,98.51,1182.12,0.1068,Building
B000484,Mature Traditionalists,64,F,85786,West,17.8,31754.5,63460.54,0.0,0.0,0.0,0.0,0.0,0.0,366.28,8324.56,0.044,0.0,95215.04,366.28,95581.32,3,23,108.47,19,4,1,17.3,0,14.2,1,195.21,2342.52,0.0921,Peak Earning
B000485,Wealth Builders,47,F,292681,Northeast,16.1,55433.87,30442.0,0.0,0.0,398958.82,0.0,0.0,14358.14,4660.95,19102.26,0.244,286311.03,85875.87,417977.91,790164.81,6,49,338.78,3,3,2,80.3,19,72.8,11,676.79,8121.48,0.0628,Peak Earning
B000486,Wealth Builders,50,F,308572,West,5.1,26741.84,97291.83,0.0,0.0,0.0,0.0,0.0,24296.2,4702.79,23281.15,0.202,377052.17,124033.67,28998.99,530084.83,5,39,480.12,4,0,0,64.7,21,40.3,7,415.47,4985.64,0.0513,Peak Earning
B000487,Established Families,39,M,115170,Midwest,10.1,9643.57,22404.78,0.0,0.0,0.0,0.0,35911.16,0.0,11848.83,26626.59,0.445,0.0,32048.35,47759.99,79808.34,4,30,141.15,22,0,3,75.1,30,45.7,9,235.54,2826.48,0.0884,Peak Earning
B000488,Small Business Owners,41,M,176550,Northeast,7.0,35207.42,33148.18,0.0,0.0,0.0,0.0,30656.11,0.0,10426.67,27438.61,0.38,0.0,68355.6,41082.78,109438.38,4,75,102.43,17,4,0,40.3,8,29.9,5,284.8,3417.6,0.1583,Peak Earning
B000489,Young Professionals,25,M,55251,West,1.9,8382.32,4741.04,2176.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15299.68,0.0,15299.68,3,44,56.5,3,0,2,76.1,19,58.0,9,23.99,287.88,0.1366,Building
B000490,Wealth Builders,53,F,319036,West,8.5,65938.78,73041.84,0.0,0.0,0.0,0.0,39315.71,0.0,969.52,4775.97,0.203,337527.5,138980.62,40285.23,516793.35,5,33,307.19,7,2,1,61.1,13,54.7,5,409.54,4914.48,0.0648,Peak Earning
B000491,Established Families,32,M,159093,Southeast,4.3,23470.86,29888.93,0.0,8671.62,230283.64,0.0,37692.69,0.0,6638.04,27205.1,0.244,58122.74,62031.41,274614.37,394768.52,7,40,189.06,11,2,1,50.6,5,47.0,6,514.2,6170.4,0.0405,Retired
B000492,Wealth Builders,50,M,346669,Southeast,11.3,65607.52,62334.04,0.0,0.0,88085.01,0.0,0.0,0.0,4323.15,18961.19,0.228,78598.77,127941.56,92408.16,298948.49,5,57,387.63,13,1,0,83.0,22,56.2,11,404.11,4849.32,0.0901,Peak Earning
B000493,Digital Enthusiasts,34,F,67956,West,3.3,5100.39,6611.37,1802.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13514.06,0.0,13514.06,3,84,44.57,7,1,3,93.4,20,100.0,10,13.65,163.8,0.0881,Peak Earning
B000494,Young Professionals,32,M,68339,Southwest,3.8,7620.78,7951.13,0.0,0.0,0.0,0.0,0.0,0.0,4135.57,14114.57,0.293,0.0,15571.91,4135.57,19707.48,3,62,71.65,12,0,2,90.6,26,84.1,9,63.29,759.48,0.1582,Starting Out
B000495,Small Business Owners,51,F,248087,Midwest,12.2,15444.08,21069.55,0.0,7559.93,350483.23,0.0,0.0,18841.53,5701.86,10163.75,0.561,0.0,44073.56,375026.62,419100.18,6,65,219.85,1,3,0,54.5,9,57.3,5,558.64,6703.68,0.1173,Pre-Retirement
B000496,Established Families,33,M,109994,Northeast,7.3,12232.33,23425.06,0.0,0.0,236598.59,0.0,0.0,0.0,9416.2,19414.84,0.485,0.0,35657.39,246014.79,281672.18,4,91,67.8,15,3,0,64.4,30,53.2,9,370.96,4451.52,0.0522,Peak Earning
B000497,Mature Traditionalists,61,M,45764,West,23.1,39622.93,23241.7,0.0,0.0,0.0,0.0,0.0,0.0,1149.68,25548.41,0.045,0.0,62864.63,1149.68,64014.31,3,34,70.11,11,5,1,7.1,2,15.1,1,129.09,1549.08,0.0175,Peak Earning
B000498,Mature Traditionalists,57,F,77534,Northeast,24.3,31180.62,44478.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427189.01,75659.57,0.0,502848.58,3,18,119.0,23,3,0,29.6,5,36.0,4,160.92,1931.04,0.0578,Peak Earning
B000499,Established Families,45,F,136216,Northeast,6.8,22599.71,5721.73,2101.28,0.0,186948.4,0.0,16433.73,0.0,7974.79,27310.94,0.292,420095.94,30422.72,211356.92,661875.58,7,71,62.38,8,5,3,74.7,23,55.8,8,341.92,4103.04,0.0338,Peak Earning
B000500,Established Families,32,M,81395,Southeast,11.9,19771.14,10935.75,0.0,0.0,202206.19,0.0,0.0,0.0,9013.11,20299.8,0.444,299678.82,30706.89,211219.3,541605.01,5,88,34.13,0,4,2,51.8,12,60.6,6,331.43,3977.16,0.0756,Building
B000501,Established Families,37,F,91815,Southeast,4.0,22964.77,15612.32,0.0,0.0,0.0,0.0,20688.36,0.0,11712.81,23855.01,0.491,0.0,38577.09,32401.17,70978.26,4,48,117.9,1,4,2,55.6,9,48.0,5,200.7,2408.4,0.0152,Peak Earning
B000502,Established Families,44,M,134283,Northeast,6.9,8532.47,12674.72,0.0,0.0,83682.84,0.0,13185.37,11872.89,10219.18,22312.62,0.458,483377.56,21207.19,118960.28,623545.03,7,82,108.64,1,1,0,58.7,6,48.6,8,301.01,3612.12,0.1283,Retired
B000503,Young Professionals,31,M,58432,Midwest,0.7,6062.75,836.12,0.0,0.0,0.0,0.0,0.0,0.0,4495.07,10078.63,0.446,0.0,6898.87,4495.07,11393.94,3,54,41.39,21,2,3,78.2,23,84.3,8,37.78,453.36,0.1163,Starting Out
B000504,Young Professionals,30,F,68249,Southeast,0.9,2570.07,3355.88,0.0,26359.17,0.0,0.0,0.0,0.0,4913.28,15499.31,0.317,306856.77,32285.12,4913.28,344055.17,5,39,108.06,6,0,3,95.8,27,83.7,12,115.38,1384.56,0.1343,Building
B000505,Wealth Builders,49,F,301000,Southwest,6.9,45302.42,145379.7,0.0,0.0,308668.24,0.0,0.0,0.0,2515.4,18495.61,0.136,381676.84,190682.12,311183.64,883542.6,5,32,602.86,11,2,0,70.2,20,57.1,8,739.89,8878.68,0.01,Pre-Retirement
B000506,Digital Enthusiasts,23,F,69893,Midwest,4.5,5744.97,7142.32,0.0,0.0,347816.61,61698.49,0.0,0.0,4692.05,22132.3,0.212,0.0,12887.29,414207.15,427094.44,5,100,38.61,15,3,2,98.1,29,84.7,12,526.3,6315.6,0.1005,Peak Earning
B000507,At-Risk / Disengaging,48,F,54722,West,2.6,2288.08,312.07,0.0,0.0,0.0,0.0,0.0,12947.45,20771.72,22311.19,0.931,0.0,2600.15,33719.17,36319.32,4,8,349.38,99,5,0,31.6,17,25.8,4,189.3,2271.6,0.3754,Retired
B000508,Digital Enthusiasts,37,M,118341,Southwest,3.0,15738.88,2939.66,1373.37,0.0,0.0,0.0,0.0,0.0,10741.1,21019.76,0.511,0.0,20051.91,10741.1,30793.01,4,93,66.26,7,1,1,91.2,23,81.0,10,116.12,1393.44,0.1165,Starting Out
B000509,At-Risk / Disengaging,58,M,32193,Southeast,5.1,510.93,1456.66,0.0,20876.27,0.0,0.0,0.0,23869.34,1835.35,3436.99,0.534,0.0,22843.86,25704.69,48548.55,5,6,227.53,5,5,1,9.1,2,3.7,0,149.74,1796.88,0.3128,Starting Out
B000510,Mature Traditionalists,73,F,81978,Midwest,31.8,21520.76,34072.54,0.0,0.0,0.0,0.0,0.0,0.0,1210.73,14078.25,0.086,375642.79,55593.3,1210.73,432446.82,4,17,266.58,7,4,1,35.6,9,36.1,3,132.21,1586.52,0.0462,Pre-Retirement
B000511,Small Business Owners,42,M,142111,Southwest,4.2,10656.11,16052.49,0.0,0.0,0.0,0.0,0.0,0.0,10305.51,14870.86,0.693,0.0,26708.6,10305.51,37014.11,3,87,85.77,1,3,2,48.1,19,32.3,5,117.37,1408.44,0.0893,Starting Out
B000512,Young Professionals,31,F,61559,Southwest,1.1,4254.02,2302.42,0.0,0.0,0.0,0.0,0.0,0.0,13496.6,27047.29,0.499,0.0,6556.44,13496.6,20053.04,3,55,64.64,0,1,0,92.9,27,80.9,12,108.7,1304.4,0.0945,Building
B000513,Young Professionals,24,M,75210,West,3.0,10526.22,1791.26,0.0,0.0,0.0,0.0,0.0,0.0,10335.97,18930.34,0.546,0.0,12317.48,10335.97,22653.45,3,42,88.99,1,1,1,72.9,16,76.3,8,98.15,1177.8,0.1117,Starting Out
B000514,Young Professionals,25,M,75209,Midwest,1.1,10310.53,1241.68,190.26,0.0,0.0,0.0,0.0,0.0,13303.05,28364.71,0.469,0.0,11742.47,13303.05,25045.52,4,47,81.95,16,1,2,88.4,22,79.9,9,113.21,1358.52,0.1435,Starting Out
B000515,Established Families,33,F,119677,Northeast,7.3,24485.44,25373.55,11694.64,0.0,250589.73,0.0,0.0,24024.9,9043.96,23130.33,0.391,89512.38,61553.63,283658.59,434724.6,7,63,70.24,9,1,2,79.8,33,62.4,11,552.96,6635.52,0.031,Building
B000516,Mature Traditionalists,72,M,56891,Midwest,16.0,14357.2,25945.54,0.0,0.0,0.0,0.0,0.0,0.0,3470.35,28919.59,0.12,195173.63,40302.74,3470.35,238946.72,4,22,156.71,46,5,2,24.0,3,44.8,3,109.64,1315.68,0.0715,Building
B000517,Young Professionals,29,F,52008,Northeast,1.0,2121.68,5226.79,0.0,0.0,0.0,0.0,37959.32,0.0,13069.17,25676.17,0.509,0.0,7348.47,51028.49,58376.96,4,36,93.99,21,1,0,87.8,35,88.6,10,201.44,2417.28,0.1311,Building
B000518,At-Risk / Disengaging,33,M,43098,Southeast,5.1,1188.89,1240.47,494.91,0.0,0.0,0.0,0.0,3164.84,0.0,0.0,0.0,0.0,2924.27,3164.84,6089.11,4,12,195.87,5,5,1,15.4,3,37.8,1,-2.38,-28.56,0.3652,Peak Earning
B000519,Established Families,38,F,137544,Northeast,4.2,20312.27,22974.46,4245.73,0.0,367854.86,0.0,39174.55,0.0,2052.7,6865.22,0.299,0.0,47532.46,409082.11,456614.57,6,34,247.97,16,3,0,52.7,9,45.7,8,578.32,6939.84,0.0408,Peak Earning
B000520,Mature Traditionalists,68,M,53348,Midwest,12.7,39204.36,60808.05,0.0,0.0,0.0,0.0,0.0,0.0,1335.57,18549.58,0.072,0.0,100012.41,1335.57,101347.98,3,17,179.65,2,3,2,35.9,11,48.7,2,211.24,2534.88,0.0463,Peak Earning
B000521,At-Risk / Disengaging,29,M,45435,Southeast,2.2,2253.28,608.21,0.0,0.0,0.0,0.0,0.0,0.0,12557.07,17735.98,0.708,0.0,2861.49,12557.07,15418.56,3,5,357.01,37,6,1,32.2,7,40.3,3,75.84,910.08,0.334,Retired
B000522,Established Families,41,M,89895,Midwest,9.1,11620.09,22240.77,0.0,0.0,0.0,0.0,30589.59,0.0,0.0,0.0,0.0,0.0,33860.86,30589.59,64450.45,3,89,27.36,6,0,0,69.6,27,51.1,5,143.78,1725.36,0.1234,Retired
B000523,At-Risk / Disengaging,56,M,36212,Northeast,6.8,2667.4,1124.43,0.0,0.0,0.0,0.0,0.0,0.0,12911.56,22572.65,0.572,0.0,3791.83,12911.56,16703.39,3,11,97.9,12,2,2,25.8,2,22.0,1,92.74,1112.88,0.3696,Pre-Retirement
B000524,Young Professionals,25,F,78206,West,1.8,2586.3,586.67,0.0,0.0,0.0,0.0,0.0,16781.97,11728.65,20083.31,0.584,0.0,3172.97,28510.62,31683.59,4,47,95.28,36,0,1,96.1,32,87.1,11,160.09,1921.08,0.1866,Starting Out
B000525,Wealth Builders,57,M,168789,West,16.0,62220.26,138955.87,0.0,0.0,0.0,0.0,0.0,0.0,3437.97,15990.56,0.215,0.0,201176.13,3437.97,204614.1,3,39,152.63,17,0,0,82.3,24,88.2,10,451.16,5413.92,0.0287,Building
B000526,Mature Traditionalists,69,F,72932,West,31.0,15089.01,114054.87,0.0,0.0,279839.75,0.0,0.0,0.0,0.0,0.0,0.0,495676.92,129143.88,279839.75,904660.55,4,33,118.21,19,4,0,20.9,4,23.8,3,548.61,6583.32,0.0646,Peak Earning
B000527,Young Professionals,28,F,76791,Southwest,1.7,7155.2,3982.51,0.0,0.0,0.0,0.0,31016.04,0.0,0.0,0.0,0.0,0.0,11137.71,31016.04,42153.75,3,78,43.52,51,0,2,89.7,26,75.8,11,92.02,1104.24,0.1386,Building
B000528,Young Professionals,25,F,80948,West,3.7,10065.45,576.53,0.0,9234.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19876.84,0.0,19876.84,3,75,44.43,16,0,0,96.0,33,86.4,9,37.45,449.4,0.1132,Retired
B000529,Established Families,35,M,119813,Southeast,9.8,7673.4,23839.09,2666.11,0.0,324076.39,26930.87,16619.19,0.0,5989.61,19899.04,0.301,0.0,34178.6,373616.06,407794.66,7,51,131.73,24,3,2,78.7,30,75.4,9,524.57,6294.84,0.0221,Pre-Retirement
B000530,At-Risk / Disengaging,64,F,48316,Southwest,4.9,2909.8,172.32,0.0,0.0,0.0,0.0,0.0,0.0,17597.93,25430.54,0.692,0.0,3082.12,17597.93,20680.05,3,3,578.31,6,4,1,12.6,6,23.0,1,117.42,1409.04,0.3369,Retired
B000531,Mature Traditionalists,69,F,88271,Midwest,27.6,40930.27,71216.74,0.0,0.0,0.0,0.0,0.0,0.0,1486.72,28590.74,0.052,0.0,112147.01,1486.72,113633.73,3,29,156.01,7,4,1,38.4,12,44.5,5,236.51,2838.12,0.0165,Pre-Retirement
B000532,Wealth Builders,43,M,154425,Southwest,13.7,27122.54,50616.88,0.0,0.0,88533.45,0.0,0.0,0.0,1956.51,27556.47,0.071,0.0,77739.42,90489.96,168229.38,4,48,127.37,1,1,1,61.3,27,42.8,8,265.79,3189.48,0.0413,Building
B000533,Digital Enthusiasts,33,M,90772,Southeast,3.7,10365.58,13906.13,0.0,24747.65,0.0,0.0,0.0,0.0,6176.28,15557.39,0.397,0.0,49019.36,6176.28,55195.64,4,79,76.35,17,0,0,94.7,27,100.0,12,152.06,1824.72,0.0818,Starting Out
B000534,Young Professionals,29,F,67480,Southwest,1.9,4188.68,6207.3,0.0,0.0,245575.26,0.0,19371.14,0.0,8082.42,29605.93,0.273,0.0,10395.98,273028.82,283424.8,5,74,39.11,28,2,1,86.3,28,77.7,9,367.98,4415.76,0.148,Building
B000535,Young Professionals,25,F,67567,Northeast,2.4,8851.61,5781.97,0.0,0.0,0.0,0.0,0.0,0.0,15265.42,26365.14,0.579,0.0,14633.58,15265.42,29899.0,3,46,37.65,28,0,1,80.5,30,85.6,8,137.86,1654.32,0.1404,Starting Out
B000536,Mature Traditionalists,63,M,44372,Southwest,15.1,24457.71,91249.02,0.0,11429.96,0.0,0.0,0.0,0.0,189.62,3326.65,0.057,118885.95,127136.69,189.62,246212.26,5,26,57.22,0,5,0,19.7,6,26.7,2,273.91,3286.92,0.0592,Retired
B000537,Mature Traditionalists,68,M,78950,Southeast,33.1,14668.65,68591.54,0.0,14085.32,0.0,0.0,0.0,0.0,455.24,3118.09,0.146,0.0,97345.51,455.24,97800.75,4,14,156.62,1,4,1,21.9,7,26.8,2,199.4,2392.8,0.012,Building
B000538,Digital Enthusiasts,38,M,118960,Midwest,1.1,14496.08,4015.91,0.0,0.0,0.0,0.0,36335.32,0.0,1916.0,3991.66,0.48,115081.16,18511.99,38251.32,171844.47,5,92,82.11,6,1,1,93.7,32,72.0,10,158.84,1906.08,0.0499,Peak Earning
B000539,Wealth Builders,45,M,202778,Midwest,13.1,32938.9,43406.49,0.0,0.0,92111.71,0.0,0.0,0.0,3904.47,28089.72,0.139,0.0,76345.39,96016.18,172361.57,4,32,321.57,2,0,2,61.3,21,42.3,8,281.07,3372.84,0.0959,Building
B000540,Digital Enthusiasts,34,M,126888,Southeast,1.1,7447.83,3766.36,439.27,0.0,0.0,0.0,0.0,20448.68,1196.7,3582.93,0.334,397092.36,11653.46,21645.38,430391.2,6,69,85.99,11,0,1,96.1,27,89.8,10,138.42,1661.04,0.079,Pre-Retirement
B000541,Digital Enthusiasts,25,F,128903,Midwest,4.2,7070.54,10571.42,0.0,0.0,0.0,0.0,0.0,2511.07,5668.48,26365.01,0.215,0.0,17641.96,8179.55,25821.51,4,80,48.98,14,2,1,96.4,31,85.7,10,83.09,997.08,0.1108,Building
B000542,Established Families,34,F,85745,Southwest,7.5,12235.55,8031.86,0.0,0.0,0.0,0.0,0.0,0.0,13266.7,27696.65,0.479,0.0,20267.41,13266.7,33534.11,3,86,41.84,2,4,1,45.7,24,47.5,5,122.19,1466.28,0.01,Building
B000543,Young Professionals,27,M,51546,West,4.0,10820.51,741.8,0.0,0.0,0.0,0.0,0.0,0.0,3815.16,9328.03,0.409,0.0,11562.31,3815.16,15377.47,3,78,33.02,22,0,2,95.8,25,87.0,9,52.92,635.04,0.1386,Building
B000544,Mature Traditionalists,77,F,92327,Northeast,30.1,26415.91,75959.54,0.0,0.0,0.0,0.0,0.0,0.0,2102.88,22857.35,0.092,84490.5,102375.45,2102.88,188968.83,4,18,209.77,49,4,1,36.4,16,36.3,2,234.78,2817.36,0.0549,Building
B000545,Digital Enthusiasts,23,M,119464,Midwest,2.1,16531.6,10636.94,0.0,0.0,0.0,0.0,0.0,0.0,9793.05,20402.18,0.48,0.0,27168.54,9793.05,36961.59,3,119,26.38,27,2,2,87.9,20,84.8,12,118.49,1421.88,0.0727,Pre-Retirement
B000546,Young Professionals,32,F,60285,Southeast,3.1,11581.14,978.54,0.0,0.0,354750.94,0.0,0.0,0.0,11562.73,23989.07,0.482,0.0,12559.68,366313.67,378873.35,4,72,51.73,8,2,1,90.6,26,81.9,10,456.68,5480.16,0.0239,Starting Out
B000547,At-Risk / Disengaging,48,F,35509,Southeast,8.1,2227.41,749.98,0.0,0.0,0.0,0.0,0.0,0.0,10924.11,16703.53,0.654,0.0,2977.39,10924.11,13901.5,3,5,445.08,155,7,2,6.6,0,7.6,0,59.53,714.36,0.3207,Peak Earning
B000548,Wealth Builders,38,M,274053,West,11.6,20576.42,62571.93,0.0,0.0,0.0,0.0,0.0,18332.39,2801.32,16875.43,0.166,114219.74,83148.35,21133.71,218501.8,5,30,374.54,7,2,0,58.9,21,51.8,5,285.37,3424.44,0.1014,Peak Earning
B000549,Established Families,45,F,146725,Southeast,9.4,22701.08,13779.46,0.0,0.0,440931.48,33862.0,7613.78,0.0,5011.66,10894.92,0.46,66227.46,36480.54,487418.92,590126.92,7,46,198.13,16,0,1,70.8,21,50.4,7,661.6,7939.2,0.0662,Building
B000550,At-Risk / Disengaging,53,M,54978,Midwest,5.9,2107.23,1023.61,0.0,14911.11,0.0,0.0,0.0,0.0,10617.98,12762.0,0.832,0.0,18041.95,10617.98,28659.93,4,4,540.64,83,4,0,23.2,9,18.8,4,104.49,1253.88,0.4092,Building
B000551,Established Families,49,F,107811,West,4.8,20103.37,19117.69,8409.83,0.0,0.0,0.0,0.0,0.0,6958.85,23119.09,0.301,0.0,47630.89,6958.85,54589.74,4,55,108.17,9,2,1,49.7,13,41.2,6,145.86,1750.32,0.0367,Retired
B000552,Digital Enthusiasts,23,M,108918,Midwest,2.4,14266.06,8214.14,3020.21,0.0,0.0,0.0,0.0,0.0,1851.75,7205.24,0.257,163357.25,25500.41,1851.75,190709.41,5,119,36.56,17,1,1,92.1,32,93.8,12,82.13,985.56,0.109,Peak Earning
B000553,Young Professionals,29,F,80927,Southwest,1.5,7248.34,2634.25,0.0,0.0,0.0,0.0,28597.36,0.0,4124.16,14221.24,0.29,0.0,9882.59,32721.52,42604.11,4,47,59.35,11,0,1,84.2,33,58.9,9,124.82,1497.84,0.1036,Starting Out
B000554,Digital Enthusiasts,24,F,106838,Northeast,2.1,11023.18,10585.4,0.0,0.0,0.0,0.0,0.0,0.0,1029.23,3090.78,0.333,0.0,21608.58,1029.23,22637.81,3,109,52.03,3,0,2,94.4,22,84.3,11,55.64,667.68,0.1346,Peak Earning
B000555,At-Risk / Disengaging,58,F,52697,Northeast,3.3,1608.48,684.36,0.0,0.0,0.0,0.0,7304.32,11410.34,0.0,0.0,0.0,0.0,2292.84,18714.66,21007.5,4,8,257.09,33,5,1,24.4,1,30.4,4,49.16,589.92,0.3518,Building
B000556,Young Professionals,28,M,49758,Northeast,0.5,10244.75,7371.87,1987.82,0.0,0.0,0.0,0.0,0.0,1738.54,6415.26,0.271,0.0,19604.44,1738.54,21342.98,4,46,49.56,18,0,3,88.6,10,78.2,7,54.83,657.96,0.1206,Starting Out
B000557,Small Business Owners,49,F,244488,Midwest,13.7,58177.51,10535.95,3050.82,0.0,158456.04,0.0,0.0,0.0,19327.21,29328.09,0.659,166728.22,71764.28,177783.25,416275.75,6,137,113.54,7,4,1,54.9,12,47.2,5,444.77,5337.24,0.1555,Peak Earning
B000558,Digital Enthusiasts,32,M,122000,Midwest,2.8,4735.7,8153.03,0.0,0.0,0.0,0.0,0.0,0.0,8410.21,26281.9,0.32,0.0,12888.73,8410.21,21298.94,3,90,34.91,3,0,1,86.1,38,73.9,11,87.56,1050.72,0.1579,Retired
B000559,Established Families,45,M,142502,Midwest,11.4,12931.57,28337.39,0.0,0.0,0.0,0.0,16367.75,0.0,7114.7,25319.2,0.281,0.0,41268.96,23482.45,64751.41,4,41,215.57,22,1,1,83.9,20,70.7,7,177.43,2129.16,0.0477,Retired
B000560,Young Professionals,26,M,47907,Midwest,1.9,4733.19,6470.28,2725.69,0.0,0.0,0.0,0.0,0.0,16687.98,29853.27,0.559,0.0,13929.16,16687.98,30617.14,4,29,65.78,2,2,0,80.1,34,78.2,11,140.79,1689.48,0.0987,Starting Out
B000561,Mature Traditionalists,71,F,69134,West,14.3,35663.86,75455.0,0.0,0.0,335386.33,18080.35,0.0,0.0,1693.97,27769.99,0.061,57748.63,111118.86,355160.65,524028.14,6,29,112.31,6,6,1,9.6,0,1.7,1,617.84,7414.08,0.0327,Starting Out
B000562,Established Families,42,M,123400,West,9.6,10241.88,27538.33,0.0,0.0,0.0,0.0,30816.39,0.0,9913.85,22328.48,0.444,0.0,37780.21,40730.24,78510.45,4,49,80.07,11,0,0,51.7,16,38.0,7,231.92,2783.04,0.0181,Retired
B000563,Mature Traditionalists,75,F,68714,Northeast,20.4,33511.1,109812.56,4739.42,0.0,0.0,0.0,0.0,0.0,2275.81,25008.9,0.091,0.0,148063.08,2275.81,150338.89,4,21,197.65,33,3,0,31.7,7,26.6,4,323.7,3884.4,0.0119,Peak Earning
B000564,Mature Traditionalists,57,F,88237,Northeast,22.3,19236.84,61548.6,22465.19,0.0,0.0,0.0,0.0,0.0,1013.34,28952.61,0.035,0.0,103250.63,1013.34,104263.97,4,18,306.29,5,3,0,13.1,1,11.0,1,222.64,2671.68,0.0665,Building
B000565,Young Professionals,23,M,80345,Northeast,1.3,9242.28,3392.44,1378.57,0.0,0.0,0.0,0.0,6641.85,8108.07,22153.2,0.366,429748.65,14013.29,14749.92,458511.86,6,48,93.74,12,3,0,78.8,24,56.9,9,123.94,1487.28,0.1689,Building
B000566,Digital Enthusiasts,29,M,106818,Southwest,1.3,10399.89,3313.33,0.0,0.0,0.0,0.0,0.0,0.0,5609.6,24496.06,0.229,0.0,13713.22,5609.6,19322.82,3,99,59.69,12,0,3,88.1,26,71.7,12,66.45,797.4,0.0477,Peak Earning
B000567,Small Business Owners,31,M,179009,Northeast,6.0,54117.38,33999.3,0.0,0.0,0.0,0.0,0.0,0.0,9794.3,18307.11,0.535,233731.88,88116.68,9794.3,331642.86,4,68,142.08,16,5,1,43.1,19,28.8,7,252.29,3027.48,0.0892,Building
B000568,Young Professionals,25,F,59475,West,1.1,3738.46,4196.59,0.0,0.0,0.0,0.0,0.0,0.0,7549.85,26867.8,0.281,120484.63,7935.05,7549.85,135969.53,4,38,58.74,16,0,2,87.7,22,72.9,12,85.62,1027.44,0.1163,Building
B000569,Wealth Builders,54,M,130444,Northeast,19.8,39984.03,37035.49,0.0,19210.67,424669.55,0.0,0.0,0.0,830.07,9326.62,0.089,355753.69,96230.19,425499.62,877483.5,6,34,224.75,23,4,0,51.5,16,40.8,7,640.96,7691.52,0.0425,Retired
B000570,Mature Traditionalists,70,M,52138,Northeast,25.0,16906.36,51271.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431859.1,68177.94,0.0,500037.04,3,11,224.26,21,3,2,26.8,10,34.8,1,139.14,1669.68,0.0346,Building
